frame,x,y,z,qx,qy,qz,qw
264,320,240,0.8999999761581421,-0.019566237926483154,-0.18644380569458008,-0.7264128923416138,0.6611961126327515
265,320,240,0.8999999761581421,-0.020313352346420288,-0.18576377630233765,-0.726392388343811,0.6613874435424805
266,320,240,0.8999999761581421,-0.021063238382339478,-0.1850808560848236,-0.7263710498809814,0.6615787744522095
267,320,240,0.8999999761581421,-0.02181592583656311,-0.1843952238559723,-0.7263487577438354,0.6617703437805176
268,320,240,0.8999999761581421,-0.022571444511413574,-0.18370676040649414,-0.7263256907463074,0.6619617342948914
269,320,240,0.8999999761581421,-0.023329734802246094,-0.18301555514335632,-0.7263017892837524,0.6621532440185547
270,320,240,0.8999999761581421,-0.02409079670906067,-0.18232157826423645,-0.7262768745422363,0.6623445749282837
271,320,240,0.8999999761581421,-0.024854660034179688,-0.1816248893737793,-0.7262511849403381,0.6625359654426575
272,320,240,0.8999999761581421,-0.02562132477760315,-0.18092530965805054,-0.7262245416641235,0.6627273559570312
273,320,240,0.8999999761581421,-0.026390790939331055,-0.18022307753562927,-0.7261970043182373,0.6629186272621155
274,320,240,0.8999999761581421,-0.027162998914718628,-0.1795179545879364,-0.7261685132980347,0.6631100177764893
275,320,240,0.8999999761581421,-0.027938008308410645,-0.17881017923355103,-0.7261391282081604,0.6633011102676392
276,320,240,0.8999999761581421,-0.028715819120407104,-0.17809954285621643,-0.7261087894439697,0.6634923219680786
277,320,240,0.8999999761581421,-0.02949640154838562,-0.1773861050605774,-0.7260774374008179,0.6636835336685181
278,320,240,0.8999999761581421,-0.03027978539466858,-0.1766698956489563,-0.7260451912879944,0.6638745069503784
279,320,240,0.8999999761581421,-0.03106597065925598,-0.17595094442367554,-0.7260119915008545,0.6640653610229492
280,320,240,0.8999999761581421,-0.03185492753982544,-0.17522916197776794,-0.7259777784347534,0.66425621509552
281,320,240,0.8999999761581421,-0.03264665603637695,-0.17450472712516785,-0.7259426116943359,0.6644468903541565
282,320,240,0.8999999761581421,-0.03344115614891052,-0.17377743124961853,-0.725906491279602,0.6646374464035034
283,320,240,0.8999999761581421,-0.03423842787742615,-0.1730472445487976,-0.7258692979812622,0.6648279428482056
284,320,240,0.8999999761581421,-0.03503841161727905,-0.17231443524360657,-0.725831151008606,0.6650182008743286
285,320,240,0.8999999761581421,-0.035841286182403564,-0.17157873511314392,-0.7257919311523438,0.6652084589004517
286,320,240,0.8999999761581421,-0.036646872758865356,-0.17084020376205444,-0.7257516980171204,0.6653984785079956
287,320,240,0.8999999761581421,-0.037455230951309204,-0.1700989305973053,-0.725710391998291,0.66558837890625
288,320,240,0.8999999761581421,-0.038266390562057495,-0.16935482621192932,-0.7256680727005005,0.6657781600952148
289,320,240,0.8999999761581421,-0.03908035159111023,-0.16860798001289368,-0.725624680519104,0.665967583656311
290,320,240,0.8999999761581421,-0.03989696502685547,-0.1678583025932312,-0.7255802750587463,0.6661569476127625
291,320,240,0.8999999761581421,-0.04071643948554993,-0.16710591316223145,-0.7255347371101379,0.6663460731506348
292,320,240,0.8999999761581421,-0.041538625955581665,-0.16635063290596008,-0.7254881858825684,0.6665350198745728
293,320,240,0.8999999761581421,-0.04236355423927307,-0.16559255123138428,-0.7254404425621033,0.6667237281799316
294,320,240,0.8999999761581421,-0.043191343545913696,-0.16483166813850403,-0.7253916263580322,0.666912317276001
295,320,240,0.8999999761581421,-0.04402187466621399,-0.16406795382499695,-0.7253416776657104,0.6671006679534912
296,320,240,0.8999999761581421,-0.04485505819320679,-0.1633014678955078,-0.7252906560897827,0.6672886610031128
297,320,240,0.8999999761581421,-0.045691102743148804,-0.16253218054771423,-0.7252384424209595,0.6674764156341553
298,320,240,0.8999999761581421,-0.0465298593044281,-0.1617601215839386,-0.7251851558685303,0.6676639318466187
299,320,240,0.8999999761581421,-0.04737132787704468,-0.16098523139953613,-0.7251306772232056,0.6678512096405029
300,320,240,0.8999999761581421,-0.048215657472610474,-0.1602075695991516,-0.7250750064849854,0.6680382490158081
301,320,240,0.8999999761581421,-0.049062579870224,-0.15942704677581787,-0.7250181436538696,0.6682249307632446
302,320,240,0.8999999761581421,-0.04991236329078674,-0.1586436629295349,-0.724960207939148,0.668411374092102
303,320,240,0.8999999761581421,-0.05076485872268677,-0.15785753726959229,-0.7249009609222412,0.6685974597930908
304,320,240,0.8999999761581421,-0.05162012577056885,-0.15706855058670044,-0.7248405814170837,0.6687831878662109
305,320,240,0.8999999761581421,-0.052478134632110596,-0.1562768518924713,-0.7247788906097412,0.668968677520752
306,320,240,0.8999999761581421,-0.053338825702667236,-0.15548217296600342,-0.7247161269187927,0.6691538095474243
307,320,240,0.8999999761581421,-0.05420231819152832,-0.15468478202819824,-0.7246520519256592,0.669338583946228
308,320,240,0.8999999761581421,-0.05506846308708191,-0.153884619474411,-0.7245867252349854,0.6695230007171631
309,320,240,0.8999999761581421,-0.05593740940093994,-0.15308156609535217,-0.724520206451416,0.6697070598602295
310,320,240,0.8999999761581421,-0.05680900812149048,-0.1522757112979889,-0.7244523763656616,0.6698907613754272
311,320,240,0.8999999761581421,-0.057683467864990234,-0.15146711468696594,-0.7243832349777222,0.6700741052627563
312,320,240,0.8999999761581421,-0.05856052041053772,-0.15065550804138184,-0.7243129014968872,0.6702569723129272
313,320,240,0.8999999761581421,-0.059440433979034424,-0.14984115958213806,-0.7242412567138672,0.6704395413398743
314,320,240,0.8999999761581421,-0.06032299995422363,-0.14902397990226746,-0.7241683006286621,0.6706216335296631
315,320,240,0.8999999761581421,-0.06120830774307251,-0.1482039988040924,-0.7240939140319824,0.6708033084869385
316,320,240,0.8999999761581421,-0.06209626793861389,-0.1473812460899353,-0.7240183353424072,0.6709846258163452
317,320,240,0.8999999761581421,-0.06298694014549255,-0.14655563235282898,-0.723941445350647,0.6711653470993042
318,320,240,0.8999999761581421,-0.06388044357299805,-0.14572718739509583,-0.7238631248474121,0.6713457703590393
319,320,240,0.8999999761581421,-0.06477653980255127,-0.14489585161209106,-0.7237834930419922,0.6715257167816162
320,320,240,0.8999999761581421,-0.06567537784576416,-0.1440618634223938,-0.7237024307250977,0.6717050671577454
321,320,240,0.8999999761581421,-0.06657695770263672,-0.143224835395813,-0.7236201167106628,0.6718841195106506
322,320,240,0.8999999761581421,-0.06748121976852417,-0.14238503575325012,-0.7235362529754639,0.6720625162124634
323,320,240,0.8999999761581421,-0.06838822364807129,-0.1415424644947052,-0.7234511375427246,0.6722405552864075
324,320,240,0.8999999761581421,-0.0692979097366333,-0.14069697260856628,-0.7233645915985107,0.6724179983139038
325,320,240,0.8999999761581421,-0.07021018862724304,-0.1398487389087677,-0.7232766151428223,0.6725949048995972
326,320,240,0.8999999761581421,-0.071125328540802,-0.13899767398834229,-0.7231871485710144,0.6727712750434875
327,320,240,0.8999999761581421,-0.07204300165176392,-0.13814371824264526,-0.7230963706970215,0.672947108745575
328,320,240,0.8999999761581421,-0.07296344637870789,-0.1372869610786438,-0.7230040431022644,0.6731224060058594
329,320,240,0.8999999761581421,-0.07388660311698914,-0.13642734289169312,-0.7229102849960327,0.6732971668243408
330,320,240,0.8999999761581421,-0.07481241226196289,-0.1355648934841156,-0.7228150367736816,0.6734713315963745
331,320,240,0.8999999761581421,-0.0757409930229187,-0.13469961285591125,-0.722718358039856,0.6736449599266052
332,320,240,0.8999999761581421,-0.07667210698127747,-0.13383141160011292,-0.7226201295852661,0.6738179922103882
333,320,240,0.8999999761581421,-0.07760599255561829,-0.1329604983329773,-0.7225204706192017,0.6739903688430786
334,320,240,0.8999999761581421,-0.07854250073432922,-0.13208672404289246,-0.722419261932373,0.6741621494293213
335,320,240,0.8999999761581421,-0.07948172092437744,-0.13121002912521362,-0.722316563129425,0.674333393573761
336,320,240,0.8999999761581421,-0.08042353391647339,-0.1303306221961975,-0.7222122550010681,0.6745038628578186
337,320,240,0.8999999761581421,-0.08136805891990662,-0.12944835424423218,-0.7221064567565918,0.6746736764907837
338,320,240,0.8999999761581421,-0.08231532573699951,-0.12856316566467285,-0.7219991087913513,0.6748430132865906
339,320,240,0.8999999761581421,-0.08326518535614014,-0.12767517566680908,-0.7218901515007019,0.6750115752220154
340,320,240,0.8999999761581421,-0.08421772718429565,-0.1267842948436737,-0.7217797040939331,0.6751794815063477
341,320,240,0.8999999761581421,-0.08517283201217651,-0.1258906126022339,-0.7216675877571106,0.6753466129302979
342,320,240,0.8999999761581421,-0.08613061904907227,-0.12499400973320007,-0.7215539216995239,0.6755131483078003
343,320,240,0.8999999761581421,-0.08709114789962769,-0.12409472465515137,-0.7214385867118835,0.6756789684295654
344,320,240,0.8999999761581421,-0.08805429935455322,-0.12319251894950867,-0.721321702003479,0.6758440732955933
345,320,240,0.8999999761581421,-0.08901998400688171,-0.12228745222091675,-0.7212031483650208,0.6760083436965942
346,320,240,0.8999999761581421,-0.08998841047286987,-0.12137961387634277,-0.7210829257965088,0.6761720180511475
347,320,240,0.8999999761581421,-0.09095942974090576,-0.1204688549041748,-0.7209610939025879,0.676334798336029
348,320,240,0.8999999761581421,-0.09193307161331177,-0.11955520510673523,-0.7208375930786133,0.6764969229698181
349,320,240,0.8999999761581421,-0.09290939569473267,-0.11863881349563599,-0.7207123637199402,0.6766582727432251
350,320,240,0.8999999761581421,-0.09388825297355652,-0.11771947145462036,-0.7205855250358582,0.6768187284469604
351,320,240,0.8999999761581421,-0.09486985206604004,-0.11679744720458984,-0.7204569578170776,0.6769785284996033
352,320,240,0.8999999761581421,-0.0958540141582489,-0.11587244272232056,-0.7203266620635986,0.6771374940872192
353,320,240,0.8999999761581421,-0.09684079885482788,-0.1149446964263916,-0.7201946973800659,0.6772955656051636
354,320,240,0.8999999761581421,-0.0978301465511322,-0.11401399970054626,-0.7200609445571899,0.677452802658081
355,320,240,0.8999999761581421,-0.09882208704948425,-0.11308056116104126,-0.7199255228042603,0.6776092052459717
356,320,240,0.8999999761581421,-0.09981676936149597,-0.11214420199394226,-0.7197881937026978,0.677764892578125
357,320,240,0.8999999761581421,-0.10081395506858826,-0.11120501160621643,-0.7196493148803711,0.6779196262359619
358,320,240,0.8999999761581421,-0.10181376338005066,-0.11026298999786377,-0.7195084691047668,0.6780734062194824
359,320,240,0.8999999761581421,-0.10281622409820557,-0.10931804776191711,-0.7193659543991089,0.6782264709472656
360,320,240,0.8999999761581421,-0.10382112860679626,-0.10837036371231079,-0.7192215919494629,0.6783784627914429
361,320,240,0.8999999761581421,-0.10482874512672424,-0.10741984844207764,-0.7190753817558289,0.6785296201705933
362,320,240,0.8999999761581421,-0.10583889484405518,-0.10646641254425049,-0.7189274430274963,0.6786799430847168
363,320,240,0.8999999761581421,-0.10685163736343384,-0.10551014542579651,-0.7187775373458862,0.6788292527198792
364,320,240,0.8999999761581421,-0.10786694288253784,-0.10455107688903809,-0.7186259031295776,0.6789776086807251
365,320,240,0.8999999761581421,-0.10888484120368958,-0.10358914732933044,-0.7184723615646362,0.6791249513626099
366,320,240,0.8999999761581421,-0.10990533232688904,-0.10262429714202881,-0.7183169722557068,0.6792715787887573
367,320,240,0.8999999761581421,-0.11092832684516907,-0.10165673494338989,-0.7181597352027893,0.6794168949127197
368,320,240,0.8999999761581421,-0.11195400357246399,-0.10068619251251221,-0.718000590801239,0.6795614957809448
369,320,240,0.8999999761581421,-0.11298209428787231,-0.09971290826797485,-0.7178394794464111,0.6797049641609192
370,320,240,0.8999999761581421,-0.11401283740997314,-0.09873676300048828,-0.7176765203475952,0.6798474788665771
371,320,240,0.8999999761581421,-0.11504608392715454,-0.09775766730308533,-0.7175116539001465,0.6799889802932739
372,320,240,0.8999999761581421,-0.11608180403709412,-0.09677588939666748,-0.7173447608947754,0.6801294088363647
373,320,240,0.8999999761581421,-0.11712020635604858,-0.09579122066497803,-0.7171759605407715,0.6802687644958496
374,320,240,0.8999999761581421,-0.11816108226776123,-0.09480369091033936,-0.71700519323349,0.6804070472717285
375,320,240,0.8999999761581421,-0.11920452117919922,-0.09381327033042908,-0.7168323993682861,0.680544376373291
376,320,240,0.8999999761581421,-0.12025046348571777,-0.09282010793685913,-0.7166577577590942,0.680680513381958
377,320,240,0.8999999761581421,-0.12129893898963928,-0.09182402491569519,-0.71648108959198,0.680815577507019
378,320,240,0.8999999761581421,-0.12234994769096375,-0.09082511067390442,-0.7163022756576538,0.6809496879577637
379,320,240,0.8999999761581421,-0.12340337038040161,-0.08982336521148682,-0.7161216139793396,0.6810824275016785
380,320,240,0.8999999761581421,-0.12445938587188721,-0.08881878852844238,-0.7159388661384583,0.6812140941619873
381,320,240,0.8999999761581421,-0.12551793456077576,-0.08781149983406067,-0.7157540321350098,0.681344747543335
382,320,240,0.8999999761581421,-0.1265789270401001,-0.08680117130279541,-0.7155671715736389,0.6814741492271423
383,320,240,0.8999999761581421,-0.1276424527168274,-0.08578813076019287,-0.7153782844543457,0.681602418422699
384,320,240,0.8999999761581421,-0.12870854139328003,-0.08477216958999634,-0.715187132358551,0.6817294955253601
385,320,240,0.8999999761581421,-0.12977701425552368,-0.08375340700149536,-0.7149940133094788,0.6818554401397705
386,320,240,0.8999999761581421,-0.1308479607105255,-0.08273181319236755,-0.7147988080978394,0.6819801330566406
387,320,240,0.8999999761581421,-0.1319214403629303,-0.08170744776725769,-0.7146015167236328,0.6821036338806152
388,320,240,0.8999999761581421,-0.13299739360809326,-0.08068022131919861,-0.7144020795822144,0.6822258830070496
389,320,240,0.8999999761581421,-0.13407579064369202,-0.07965010404586792,-0.714200496673584,0.6823469400405884
390,320,240,0.8999999761581421,-0.13515666127204895,-0.07861727476119995,-0.7139967083930969,0.6824667453765869
391,320,240,0.8999999761581421,-0.13624000549316406,-0.07758146524429321,-0.713790774345398,0.6825852394104004
392,320,240,0.8999999761581421,-0.13732585310935974,-0.0765429139137268,-0.7135826945304871,0.6827024221420288
393,320,240,0.8999999761581421,-0.13841408491134644,-0.07550150156021118,-0.7133723497390747,0.6828184127807617
394,320,240,0.8999999761581421,-0.13950476050376892,-0.0744573175907135,-0.7131599187850952,0.6829330921173096
395,320,240,0.8999999761581421,-0.14059793949127197,-0.07341021299362183,-0.7129451632499695,0.6830464005470276
396,320,240,0.8999999761581421,-0.14169344305992126,-0.0723603367805481,-0.7127282023429871,0.6831585168838501
397,320,240,0.8999999761581421,-0.1427914798259735,-0.0713077187538147,-0.712509036064148,0.6832691431045532
398,320,240,0.8999999761581421,-0.143891841173172,-0.0702521800994873,-0.7122876644134521,0.6833784580230713
399,320,240,0.8999999761581421,-0.14499467611312866,-0.06919386982917786,-0.7120640277862549,0.6834864020347595
400,320,240,0.8999999761581421,-0.1460999846458435,-0.06813263893127441,-0.7118380069732666,0.6835929751396179
401,320,240,0.8999999761581421,-0.14720770716667175,-0.06706875562667847,-0.7116097807884216,0.6836981773376465
402,320,240,0.8999999761581421,-0.14831778407096863,-0.06600198149681091,-0.7113792896270752,0.6838020086288452
403,320,240,0.8999999761581421,-0.14943021535873413,-0.06493228673934937,-0.711146354675293,0.6839044094085693
404,320,240,0.8999999761581421,-0.1505451202392578,-0.06385990977287292,-0.7109111547470093,0.6840053796768188
405,320,240,0.8999999761581421,-0.15166234970092773,-0.06278464198112488,-0.7106736898422241,0.6841049194335938
406,320,240,0.8999999761581421,-0.15278199315071106,-0.06170669198036194,-0.710433840751648,0.684203028678894
407,320,240,0.8999999761581421,-0.153903990983963,-0.060625821352005005,-0.7101916074752808,0.6842995882034302
408,320,240,0.8999999761581421,-0.15502828359603882,-0.05954211950302124,-0.7099470496177673,0.6843947768211365
409,320,240,0.8999999761581421,-0.15615513920783997,-0.05845564603805542,-0.7097000479698181,0.6844884157180786
410,320,240,0.8999999761581421,-0.15728425979614258,-0.057366371154785156,-0.7094506621360779,0.6845805644989014
411,320,240,0.8999999761581421,-0.15841570496559143,-0.05627432465553284,-0.7091989517211914,0.68467116355896
412,320,240,0.8999999761581421,-0.1595495641231537,-0.055179446935653687,-0.7089446783065796,0.684760332107544
413,320,240,0.8999999761581421,-0.16068565845489502,-0.054081737995147705,-0.7086880207061768,0.684847891330719
414,320,240,0.8999999761581421,-0.16182416677474976,-0.05298134684562683,-0.7084289789199829,0.6849339008331299
415,320,240,0.8999999761581421,-0.16296496987342834,-0.05187806487083435,-0.708167314529419,0.6850183010101318
416,320,240,0.8999999761581421,-0.16410812735557556,-0.05077207088470459,-0.7079033255577087,0.6851011514663696
417,320,240,0.8999999761581421,-0.16525354981422424,-0.04966318607330322,-0.707636833190918,0.6851824522018433
418,320,240,0.8999999761581421,-0.16640138626098633,-0.0485515296459198,-0.7073677778244019,0.685262143611908
419,320,240,0.8999999761581421,-0.16755148768424988,-0.04743710160255432,-0.7070962190628052,0.685340166091919
420,320,240,0.8999999761581421,-0.16870394349098206,-0.0463198721408844,-0.7068221569061279,0.685416579246521
421,320,240,0.8999999761581421,-0.16985857486724854,-0.045199841260910034,-0.7065455913543701,0.6854913830757141
422,320,240,0.8999999761581421,-0.17101559042930603,-0.044077128171920776,-0.7062664031982422,0.6855645179748535
423,320,240,0.8999999761581421,-0.17217481136322021,-0.042951613664627075,-0.7059847116470337,0.6856359243392944
424,320,240,0.8999999761581421,-0.17333632707595825,-0.04182326793670654,-0.7057003974914551,0.6857057213783264
425,320,240,0.8999999761581421,-0.17450007796287537,-0.04069212079048157,-0.7054135799407959,0.6857737302780151
426,320,240,0.8999999761581421,-0.17566609382629395,-0.03955826163291931,-0.7051241397857666,0.6858400702476501
427,320,240,0.8999999761581421,-0.17683446407318115,-0.03842160105705261,-0.7048319578170776,0.6859046816825867
428,320,240,0.8999999761581421,-0.17800503969192505,-0.037282198667526245,-0.7045372724533081,0.6859675645828247
429,320,240,0.8999999761581421,-0.17917779088020325,-0.036139994859695435,-0.7042399644851685,0.6860287189483643
430,320,240,0.8999999761581421,-0.18035286664962769,-0.034995079040527344,-0.7039399147033691,0.6860880255699158
431,320,240,0.8999999761581421,-0.18153008818626404,-0.03384733200073242,-0.7036373019218445,0.6861456632614136
432,320,240,0.8999999761581421,-0.18270960450172424,-0.03269690275192261,-0.7033319473266602,0.6862014532089233
433,320,240,0.8999999761581421,-0.18389126658439636,-0.031543731689453125,-0.7030239701271057,0.6862553358078003
434,320,240,0.8999999761581421,-0.18507513403892517,-0.030387789011001587,-0.702713131904602,0.6863075494766235
435,320,240,0.8999999761581421,-0.18626129627227783,-0.02922898530960083,-0.702399730682373,0.686357855796814
436,320,240,0.8999999761581421,-0.1874496191740036,-0.02806749939918518,-0.7020834684371948,0.6864063143730164
437,320,240,0.8999999761581421,-0.18864008784294128,-0.02690333127975464,-0.7017645835876465,0.6864529848098755
438,320,240,0.8999999761581421,-0.18983279168605804,-0.025736361742019653,-0.7014428377151489,0.686497688293457
439,320,240,0.8999999761581421,-0.19102762639522552,-0.024566680192947388,-0.7011184692382812,0.6865405440330505
440,320,240,0.8999999761581421,-0.1922246813774109,-0.023394227027893066,-0.7007911205291748,0.6865814924240112
441,320,240,0.8999999761581421,-0.19342373311519623,-0.02221912145614624,-0.7004611492156982,0.6866205334663391
442,320,240,0.8999999761581421,-0.1946251094341278,-0.02104124426841736,-0.7001283168792725,0.6866576671600342
443,320,240,0.8999999761581421,-0.19582852721214294,-0.019860565662384033,-0.6997926235198975,0.6866928339004517
444,320,240,0.8999999761581421,-0.19703420996665955,-0.018677234649658203,-0.699454128742218,0.6867259740829468
445,320,240,0.8999999761581421,-0.1982419192790985,-0.017491161823272705,-0.6991128325462341,0.6867572069168091
446,320,240,0.8999999761581421,-0.1994517594575882,-0.016302376985549927,-0.6987686157226562,0.6867865324020386
447,320,240,0.8999999761581421,-0.20066377520561218,-0.015110880136489868,-0.6984214782714844,0.6868137121200562
448,320,240,0.8999999761581421,-0.20187780261039734,-0.013916701078414917,-0.6980715990066528,0.6868389844894409
449,320,240,0.8999999761581421,-0.2030939757823944,-0.012719690799713135,-0.6977186799049377,0.6868622303009033
450,320,240,0.8999999761581421,-0.20431219041347504,-0.011520147323608398,-0.6973629593849182,0.6868833899497986
451,320,240,0.8999999761581421,-0.2055324912071228,-0.010317862033843994,-0.6970042586326599,0.6869024634361267
452,320,240,0.8999999761581421,-0.2067549228668213,-0.009112805128097534,-0.6966426372528076,0.6869195103645325
453,320,240,0.8999999761581421,-0.20797939598560333,-0.007905066013336182,-0.6962780356407166,0.6869344711303711
454,320,240,0.8999999761581421,-0.20920594036579132,-0.006694674491882324,-0.6959105134010315,0.6869473457336426
455,320,240,0.8999999761581421,-0.21043455600738525,-0.005481600761413574,-0.6955399513244629,0.6869580745697021
456,320,240,0.8999999761581421,-0.21166521310806274,-0.004265785217285156,-0.6951664686203003,0.6869667172431946
457,320,240,0.8999999761581421,-0.21289783716201782,-0.003047376871109009,-0.6947900056838989,0.6869732141494751
458,320,240,0.8999999761581421,-0.21413245797157288,-0.0018262267112731934,-0.694410502910614,0.6869775056838989
459,320,240,0.8999999761581421,-0.21536913514137268,-0.0006023943424224854,-0.6940279006958008,0.6869796514511108
460,320,240,0.8999999761581421,-0.21660785377025604,0.0006239712238311768,-0.693642258644104,0.6869796514511108
461,320,240,0.8999999761581421,-0.21784859895706177,0.0018531382083892822,-0.6932536363601685,0.6869774460792542
462,320,240,0.8999999761581421,-0.2190912961959839,0.003084927797317505,-0.6928619146347046,0.6869730353355408
463,320,240,0.8999999761581421,-0.22033599019050598,0.004319429397583008,-0.6924670934677124,0.6869664192199707
464,320,240,0.8999999761581421,-0.22158265113830566,0.0055564939975738525,-0.6920691728591919,0.6869574785232544
465,320,240,0.8999999761581421,-0.22283129394054413,0.0067962706089019775,-0.6916680335998535,0.6869463324546814
466,320,240,0.8999999761581421,-0.2240818291902542,0.008038640022277832,-0.6912640333175659,0.6869329214096069
467,320,240,0.8999999761581421,-0.22533436119556427,0.009283721446990967,-0.6908566951751709,0.686917245388031
468,320,240,0.8999999761581421,-0.22658886015415192,0.010531365871429443,-0.6904462575912476,0.6868992447853088
469,320,240,0.8999999761581421,-0.22784514725208282,0.011781632900238037,-0.6900327801704407,0.6868789196014404
470,320,240,0.8999999761581421,-0.22910355031490326,0.013034552335739136,-0.6896158456802368,0.6868562698364258
471,320,240,0.8999999761581421,-0.23036383092403412,0.01429012417793274,-0.6891958713531494,0.6868312954902649
472,320,240,0.8999999761581421,-0.23162591457366943,0.015548288822174072,-0.6887727975845337,0.6868039965629578
473,320,240,0.8999999761581421,-0.23288993537425995,0.01680910587310791,-0.6883464455604553,0.6867742538452148
474,320,240,0.8999999761581421,-0.23415589332580566,0.018072515726089478,-0.6879167556762695,0.6867421865463257
475,320,240,0.8999999761581421,-0.23542360961437225,0.01933842897415161,-0.687484085559845,0.6867076754570007
476,320,240,0.8999999761581421,-0.23669327795505524,0.020607024431228638,-0.6870479583740234,0.6866708397865295
477,320,240,0.8999999761581421,-0.23796480894088745,0.02187824249267578,-0.686608612537384,0.6866315007209778
478,320,240,0.8999999761581421,-0.2392381876707077,0.023151904344558716,-0.6861659288406372,0.6865897178649902
479,320,240,0.8999999761581421,-0.24051335453987122,0.024428367614746094,-0.6857199668884277,0.6865454912185669
480,320,240,0.8999999761581421,-0.24179035425186157,0.02570730447769165,-0.6852707266807556,0.686498761177063
481,320,240,0.8999999761581421,-0.24306927621364594,0.02698880434036255,-0.6848182082176208,0.6864495873451233
482,320,240,0.8999999761581421,-0.2443498969078064,0.028272897005081177,-0.6843622922897339,0.686397910118103
483,320,240,0.8999999761581421,-0.2456323206424713,0.029559582471847534,-0.6839029788970947,0.6863436698913574
484,320,240,0.8999999761581421,-0.24691656231880188,0.030848771333694458,-0.6834404468536377,0.6862869262695312
485,320,240,0.8999999761581421,-0.24820265173912048,0.032140493392944336,-0.6829743385314941,0.6862276792526245
486,320,240,0.8999999761581421,-0.2494904100894928,0.033434778451919556,-0.6825050115585327,0.6861658096313477
487,320,240,0.8999999761581421,-0.250779926776886,0.03473171591758728,-0.6820322275161743,0.6861014366149902
488,320,240,0.8999999761581421,-0.2520712912082672,0.03603106737136841,-0.6815560460090637,0.6860344409942627
489,320,240,0.8999999761581421,-0.25336432456970215,0.03733298182487488,-0.6810764074325562,0.685964822769165
490,320,240,0.8999999761581421,-0.25465911626815796,0.03863748908042908,-0.6805933713912964,0.6858925223350525
491,320,240,0.8999999761581421,-0.2559555768966675,0.03994449973106384,-0.6801068782806396,0.6858176589012146
492,320,240,0.8999999761581421,-0.2572537660598755,0.04125398397445679,-0.6796168684959412,0.6857401728630066
493,320,240,0.8999999761581421,-0.258553683757782,0.0425659716129303,-0.6791234016418457,0.6856599450111389
494,320,240,0.8999999761581421,-0.2598552405834198,0.043880462646484375,-0.6786264181137085,0.6855771541595459
495,320,240,0.8999999761581421,-0.2611585259437561,0.04519742727279663,-0.6781259179115295,0.6854915618896484
496,320,240,0.8999999761581421,-0.26246342062950134,0.04651695489883423,-0.6776219606399536,0.6854032278060913
497,320,240,0.8999999761581421,-0.2637700140476227,0.04783892631530762,-0.6771144270896912,0.6853122711181641
498,320,240,0.8999999761581421,-0.26507824659347534,0.04916346073150635,-0.6766033172607422,0.6852185130119324
499,320,240,0.8999999761581421,-0.26638808846473694,0.05049043893814087,-0.6760887503623962,0.685122013092041
500,320,240,0.8999999761581421,-0.26769956946372986,0.05181986093521118,-0.6755704879760742,0.6850227117538452

